,sku,pack,size (GM),brand,price,POS_exposed w-1,volume_on_promo w-1,sales w-1,scope,target
WE 31 December 2016,2401,SINGLE,395.41,BRAND5,1.45,4.0,100.0,20800.0,0,15463.0
WE 07 January 2017,2401,SINGLE,395.41,BRAND5,1.82,4.0,100.0,15463.0,0,13821.0
WE 14 January 2017,2401,SINGLE,395.41,BRAND5,1.98,2.0,71.02235728239636,13821.0,0,12329.0
WE 21 January 2017,2401,SINGLE,395.41,BRAND5,1.92,0.0,13.646686673696163,12329.0,0,12673.0
WE 28 January 2017,2401,SINGLE,395.41,BRAND5,1.95,0.0,11.678371340645468,12673.0,0,12853.0
WE 04 February 2017,2401,SINGLE,395.41,BRAND5,1.97,0.0,7.204543686298918,12853.0,0,13082.0
WE 11 February 2017,2401,SINGLE,395.41,BRAND5,1.59,0.0,3.5055801865158234,13082.0,0,19352.0
WE 18 February 2017,2401,SINGLE,395.41,BRAND5,1.48,1.0,100.0,19352.0,0,22767.0
WE 25 February 2017,2401,SINGLE,395.41,BRAND5,1.49,2.0,100.0,22767.0,0,24242.0
WE 04 March 2017,2401,SINGLE,395.41,BRAND5,1.71,8.0,96.07210626185957,24242.0,0,17946.0
WE 11 March 2017,2401,SINGLE,395.41,BRAND5,2.01,2.0,93.23804747576061,17946.0,0,13663.0
WE 18 March 2017,2401,SINGLE,395.41,BRAND5,1.99,0.0,4.3109126838908,13663.0,0,13808.0
WE 25 March 2017,2401,SINGLE,395.41,BRAND5,1.63,0.0,4.31851100811124,13808.0,0,20419.0
WE 01 April 2017,2401,SINGLE,395.41,BRAND5,1.5,2.0,99.55041872765563,20419.0,0,25528.0
WE 08 April 2017,2401,SINGLE,395.41,BRAND5,1.49,2.0,100.0,25528.0,0,26049.0
WE 15 April 2017,2401,SINGLE,395.41,BRAND5,1.72,2.0,98.84640485239356,26049.0,0,19227.0
WE 22 April 2017,2401,SINGLE,395.41,BRAND5,2.0,1.0,99.48249856971967,19227.0,0,12677.0
WE 29 April 2017,2401,SINGLE,395.41,BRAND5,2.0,0.0,10.346296442375955,12677.0,0,14631.0
WE 06 May 2017,2401,SINGLE,395.41,BRAND5,1.62,0.0,13.106417879844164,14631.0,0,23593.0
WE 13 May 2017,2401,SINGLE,395.41,BRAND5,1.49,16.0,100.0,23593.0,0,30475.0
WE 20 May 2017,2401,SINGLE,395.41,BRAND5,1.5,23.0,100.0,30475.0,0,30745.0
WE 27 May 2017,2401,SINGLE,395.41,BRAND5,1.72,19.0,99.76418929907302,30745.0,0,21594.0
WE 03 June 2017,2401,SINGLE,395.41,BRAND5,2.01,2.0,93.73437065851626,21594.0,0,14660.0
WE 10 June 2017,2401,SINGLE,395.41,BRAND5,2.0,0.0,0.0,14660.0,0,14883.0
WE 17 June 2017,2401,SINGLE,395.41,BRAND5,2.01,0.0,0.0,14883.0,0,14843.0
WE 24 June 2017,2401,SINGLE,395.41,BRAND5,2.01,0.0,2.932695546722361,14843.0,0,14436.0
WE 01 July 2017,2401,SINGLE,395.41,BRAND5,2.0,0.0,4.7520088667220834,14436.0,0,13700.0
WE 08 July 2017,2401,SINGLE,395.41,BRAND5,1.62,0.0,3.1124087591240874,13700.0,0,22112.0
WE 15 July 2017,2401,SINGLE,395.41,BRAND5,1.49,0.0,100.0,22112.0,0,26172.0
WE 22 July 2017,2401,SINGLE,395.41,BRAND5,1.49,1.0,100.0,26172.0,0,27077.0
WE 29 July 2017,2401,SINGLE,395.41,BRAND5,1.72,2.0,100.0,27077.0,0,19167.0
WE 05 August 2017,2401,SINGLE,395.41,BRAND5,2.02,2.0,100.0,19167.0,0,13520.0
WE 12 August 2017,2401,SINGLE,395.41,BRAND5,2.0,0.0,0.0,13520.0,0,13664.0
WE 19 August 2017,2401,SINGLE,395.41,BRAND5,2.01,0.0,5.13612412177986,13664.0,0,13126.0
WE 26 August 2017,2401,SINGLE,395.41,BRAND5,1.98,0.0,0.0,13126.0,0,12936.0
WE 02 September 2017,2401,SINGLE,395.41,BRAND5,1.93,0.0,0.0,12936.0,0,13474.0
WE 09 September 2017,2401,SINGLE,395.41,BRAND5,1.61,0.0,6.445747365296126,13474.0,0,20999.0
WE 16 September 2017,2401,SINGLE,395.41,BRAND5,1.49,0.0,100.0,20999.0,0,25659.0
WE 23 September 2017,2401,SINGLE,395.41,BRAND5,1.49,3.0,100.0,25659.0,0,24868.0
WE 30 September 2017,2401,SINGLE,395.41,BRAND5,1.71,8.0,100.0,24868.0,0,17504.0
WE 07 October 2017,2401,SINGLE,395.41,BRAND5,2.01,0.0,99.84346435100548,17504.0,0,12119.0
WE 14 October 2017,2401,SINGLE,395.41,BRAND5,2.0,0.0,0.7929697169733476,12119.0,0,12101.0
WE 21 October 2017,2401,SINGLE,395.41,BRAND5,1.62,0.0,2.109742996446575,12101.0,0,20223.0
WE 28 October 2017,2401,SINGLE,395.41,BRAND5,1.49,0.0,100.0,20223.0,0,25619.0
WE 04 November 2017,2401,SINGLE,395.41,BRAND5,1.5,0.0,100.0,25619.0,0,24664.0
WE 11 November 2017,2401,SINGLE,395.41,BRAND5,1.71,0.0,100.0,24664.0,0,17787.0
WE 18 November 2017,2401,SINGLE,395.41,BRAND5,2.01,0.0,97.16084781019846,17787.0,0,13176.0
WE 25 November 2017,2401,SINGLE,395.41,BRAND5,1.99,0.0,0.0,13176.0,0,13570.0
WE 02 December 2017,2401,SINGLE,395.41,BRAND5,1.61,0.0,0.0,13570.0,0,21887.0
WE 09 December 2017,2401,SINGLE,395.41,BRAND5,1.49,13.0,99.61849499703021,21887.0,0,26107.0
WE 16 December 2017,2401,SINGLE,395.41,BRAND5,1.68,21.0,100.0,26107.0,0,17214.0
WE 23 December 2017,2401,SINGLE,395.41,BRAND5,1.97,0.0,99.41036365748809,17214.0,0,14040.0
WE 30 December 2017,2401,SINGLE,395.41,BRAND5,1.93,0.0,11.289886039886039,14040.0,0,8510.0
WE 06 January 2018,2401,SINGLE,395.41,BRAND5,1.89,0.0,15.82491186839013,8510.0,0,14159.0
WE 13 January 2018,2401,SINGLE,395.41,BRAND5,1.9,0.0,10.965463662688043,14159.0,0,14667.0
WE 20 January 2018,2401,SINGLE,395.41,BRAND5,1.8,0.0,4.578305038521852,14667.0,0,15685.0
WE 27 January 2018,2401,SINGLE,395.41,BRAND5,1.97,0.0,18.978004462862607,15685.0,0,14404.0
WE 03 February 2018,2401,SINGLE,395.41,BRAND5,1.95,0.0,7.322965842821438,14404.0,0,14622.0
WE 10 February 2018,2401,SINGLE,395.41,BRAND5,1.95,0.0,9.2306114074682,14622.0,0,13982.0
WE 17 February 2018,2401,SINGLE,395.41,BRAND5,1.93,0.0,10.296094979259045,13982.0,0,13749.0
WE 24 February 2018,2401,SINGLE,395.41,BRAND5,1.91,0.0,20.040730234926176,13749.0,0,15471.0
WE 03 March 2018,2401,SINGLE,395.41,BRAND5,1.95,0.0,7.134639002003748,15471.0,0,15354.0
WE 10 March 2018,2401,SINGLE,395.41,BRAND5,1.95,0.0,5.524944639833268,15354.0,0,15021.0
WE 17 March 2018,2401,SINGLE,395.41,BRAND5,1.6,0.0,8.208508088675853,15021.0,0,23459.0
WE 24 March 2018,2401,SINGLE,395.41,BRAND5,1.49,25.0,100.0,23459.0,0,28118.0
WE 31 March 2018,2401,SINGLE,395.41,BRAND5,1.49,11.0,92.68013372217085,28118.0,0,28213.0
WE 07 April 2018,2401,SINGLE,395.41,BRAND5,1.74,8.0,100.0,28213.0,0,16339.0
WE 14 April 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,89.05440969459576,16339.0,0,13393.0
WE 21 April 2018,2401,SINGLE,395.41,BRAND5,1.99,0.0,0.0,13393.0,0,14707.0
WE 28 April 2018,2401,SINGLE,395.41,BRAND5,1.98,0.0,0.7159855850955328,14707.0,0,14271.0
WE 05 May 2018,2401,SINGLE,395.41,BRAND5,1.97,0.0,4.37951089622311,14271.0,0,14650.0
WE 12 May 2018,2401,SINGLE,395.41,BRAND5,2.0,0.0,4.616382252559727,14650.0,0,14100.0
WE 19 May 2018,2401,SINGLE,395.41,BRAND5,1.62,0.0,7.62836879432624,14100.0,0,23515.0
WE 26 May 2018,2401,SINGLE,395.41,BRAND5,1.47,0.0,100.0,23515.0,0,30243.0
WE 02 June 2018,2401,SINGLE,395.41,BRAND5,1.49,5.0,100.0,30243.0,0,27306.0
WE 09 June 2018,2401,SINGLE,395.41,BRAND5,1.5,0.0,97.2925364388779,27306.0,0,28733.0
WE 16 June 2018,2401,SINGLE,395.41,BRAND5,1.5,11.0,95.30017749625866,28733.0,0,29995.0
WE 23 June 2018,2401,SINGLE,395.41,BRAND5,1.5,13.0,95.60026671111852,29995.0,0,28890.0
WE 30 June 2018,2401,SINGLE,395.41,BRAND5,1.72,10.0,93.12357217030114,28890.0,0,20940.0
WE 07 July 2018,2401,SINGLE,395.41,BRAND5,2.03,0.0,2.6638013371537728,20940.0,0,15168.0
WE 14 July 2018,2401,SINGLE,395.41,BRAND5,2.03,0.0,0.0,15168.0,0,14851.0
WE 21 July 2018,2401,SINGLE,395.41,BRAND5,2.03,0.0,0.0,14851.0,0,14901.0
WE 28 July 2018,2401,SINGLE,395.41,BRAND5,2.03,0.0,0.0,14901.0,0,15325.0
WE 04 August 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,0.0,15325.0,0,15168.0
WE 11 August 2018,2401,SINGLE,395.41,BRAND5,1.84,0.0,0.2590981012658228,15168.0,0,19994.0
WE 18 August 2018,2401,SINGLE,395.41,BRAND5,1.75,0.0,99.87896368910673,19994.0,0,21654.0
WE 25 August 2018,2401,SINGLE,395.41,BRAND5,1.75,4.0,100.0,21654.0,0,20744.0
WE 01 September 2018,2401,SINGLE,395.41,BRAND5,1.88,0.0,98.19273042807558,20744.0,0,15908.0
WE 08 September 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,59.67249182801106,15908.0,0,13547.0
WE 15 September 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,0.0,13547.0,0,12976.0
WE 22 September 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,0.11097410604192356,12976.0,0,13134.0
WE 29 September 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,0.24821075072331356,13134.0,0,12910.0
WE 06 October 2018,2401,SINGLE,395.41,BRAND5,2.02,0.0,0.0,12910.0,0,13235.0
WE 13 October 2018,2401,SINGLE,395.41,BRAND5,1.63,0.0,0.0,13235.0,0,19564.0
WE 20 October 2018,2401,SINGLE,395.41,BRAND5,1.5,5.0,100.0,19564.0,0,23593.0
WE 27 October 2018,2401,SINGLE,395.41,BRAND5,1.5,5.0,100.0,23593.0,0,23803.0
WE 03 November 2018,2401,SINGLE,395.41,BRAND5,1.72,5.0,100.0,23803.0,0,16895.0
WE 10 November 2018,2401,SINGLE,395.41,BRAND5,2.03,1.0,100.0,16895.0,0,12407.0
WE 17 November 2018,2401,SINGLE,395.41,BRAND5,2.03,0.0,0.0,12407.0,0,12284.0
WE 24 November 2018,2401,SINGLE,395.41,BRAND5,1.63,0.0,0.0,12284.0,0,19921.0
WE 01 December 2018,2401,SINGLE,395.41,BRAND5,1.5,29.0,100.0,19921.0,0,25084.0
WE 08 December 2018,2401,SINGLE,395.41,BRAND5,1.5,26.0,100.0,25084.0,0,23353.0
WE 15 December 2018,2401,SINGLE,395.41,BRAND5,1.71,22.0,100.0,23353.0,0,16151.0
WE 22 December 2018,2401,SINGLE,395.41,BRAND5,1.99,0.0,98.91337997647204,16151.0,0,13111.0
WE 29 December 2018,2401,SINGLE,395.41,BRAND5,1.97,0.0,19.996186408359392,13111.0,0,7856.0
WE 05 January 2019,2401,SINGLE,395.41,BRAND5,1.96,0.0,1.5580448065173118,7856.0,0,11415.0
WE 12 January 2019,2401,SINGLE,395.41,BRAND5,1.95,0.0,12.309242225142356,11415.0,0,12277.0
WE 19 January 2019,2401,SINGLE,395.41,BRAND5,1.93,0.0,1.174554044147593,12277.0,0,12603.0
WE 26 January 2019,2401,SINGLE,395.41,BRAND5,1.61,0.0,4.3053241291755935,12603.0,0,19691.0
WE 02 February 2019,2401,SINGLE,395.41,BRAND5,1.5,5.0,98.75069828855823,19691.0,0,24484.0
WE 09 February 2019,2401,SINGLE,395.41,BRAND5,1.5,2.0,100.0,24484.0,0,24902.0
WE 16 February 2019,2401,SINGLE,395.41,BRAND5,1.71,7.0,100.0,24902.0,0,17356.0
WE 23 February 2019,2401,SINGLE,395.41,BRAND5,1.99,0.0,96.61903664438812,17356.0,0,12727.0
WE 02 March 2019,2401,SINGLE,395.41,BRAND5,1.99,0.0,1.5392472695843482,12727.0,0,13828.0
WE 09 March 2019,2401,SINGLE,395.41,BRAND5,1.63,0.0,9.946485391958346,13828.0,0,20922.0
WE 16 March 2019,2401,SINGLE,395.41,BRAND5,1.5,7.0,99.89771532358283,20922.0,0,26208.0
WE 23 March 2019,2401,SINGLE,395.41,BRAND5,1.5,7.0,99.97710622710623,26208.0,0,25873.0
WE 30 March 2019,2401,SINGLE,395.41,BRAND5,1.72,3.0,100.0,25873.0,0,18524.0
WE 06 April 2019,2401,SINGLE,395.41,BRAND5,1.99,0.0,100.0,18524.0,0,13141.0
WE 13 April 2019,2401,SINGLE,395.41,BRAND5,1.99,0.0,1.0821094285062018,13141.0,0,13459.0
WE 20 April 2019,2401,SINGLE,395.41,BRAND5,1.63,0.0,20.325432795898653,13459.0,0,21003.0
WE 27 April 2019,2401,SINGLE,395.41,BRAND5,1.5,1.0,100.0,21003.0,0,24481.0
WE 04 May 2019,2401,SINGLE,395.41,BRAND5,1.5,7.0,100.0,24481.0,0,26701.0
WE 11 May 2019,2401,SINGLE,395.41,BRAND5,1.73,3.0,100.0,26701.0,0,18058.0
WE 18 May 2019,2401,SINGLE,395.41,BRAND5,2.05,0.0,89.69542585003877,18058.0,0,13933.0
WE 25 May 2019,2401,SINGLE,395.41,BRAND5,2.05,0.0,0.0,13933.0,0,13561.0
WE 01 June 2019,2401,SINGLE,395.41,BRAND5,1.63,0.0,0.0,13561.0,0,22006.0
WE 08 June 2019,2401,SINGLE,395.41,BRAND5,1.5,6.0,100.0,22006.0,0,29761.0
WE 15 June 2019,2401,SINGLE,395.41,BRAND5,1.5,2.0,100.0,29761.0,0,28972.0
WE 22 June 2019,2401,SINGLE,395.41,BRAND5,1.72,7.0,100.0,28972.0,0,19356.0
WE 10 December 2016,2410,SINGLE,395.41,BRAND5,1.61,,,,0,7312.0
WE 17 December 2016,2410,SINGLE,395.41,BRAND5,1.49,5.0,100.0,7312.0,0,8641.0
WE 24 December 2016,2410,SINGLE,395.41,BRAND5,1.49,1.0,100.0,8641.0,0,8218.0
WE 31 December 2016,2410,SINGLE,395.41,BRAND5,1.48,2.0,100.0,8218.0,0,5072.0
WE 07 January 2017,2410,SINGLE,395.41,BRAND5,1.83,2.0,100.0,5072.0,0,4625.0
WE 14 January 2017,2410,SINGLE,395.41,BRAND5,1.96,0.0,85.24756756756756,4625.0,0,4359.0
WE 21 January 2017,2410,SINGLE,395.41,BRAND5,1.94,0.0,3.409038770360174,4359.0,0,4692.0
WE 28 January 2017,2410,SINGLE,395.41,BRAND5,1.99,0.0,3.1052855924978684,4692.0,0,4881.0
WE 04 February 2017,2410,SINGLE,395.41,BRAND5,1.98,0.0,3.564843269821758,4881.0,0,5178.0
WE 11 February 2017,2410,SINGLE,395.41,BRAND5,1.63,0.0,2.802240247199691,5178.0,0,7539.0
WE 18 February 2017,2410,SINGLE,395.41,BRAND5,1.5,2.0,100.0,7539.0,0,8750.0
WE 25 February 2017,2410,SINGLE,395.41,BRAND5,1.5,1.0,100.0,8750.0,0,9403.0
WE 04 March 2017,2410,SINGLE,395.41,BRAND5,1.73,1.0,100.0,9403.0,0,7338.0
WE 11 March 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,97.49795584627964,7338.0,0,5462.0
WE 18 March 2017,2410,SINGLE,395.41,BRAND5,1.99,0.0,6.393262541193702,5462.0,0,5485.0
WE 25 March 2017,2410,SINGLE,395.41,BRAND5,1.63,0.0,4.973564266180492,5485.0,0,8421.0
WE 01 April 2017,2410,SINGLE,395.41,BRAND5,1.5,2.0,100.0,8421.0,0,10054.0
WE 08 April 2017,2410,SINGLE,395.41,BRAND5,1.5,2.0,100.0,10054.0,0,9767.0
WE 15 April 2017,2410,SINGLE,395.41,BRAND5,1.74,2.0,100.0,9767.0,0,7269.0
WE 22 April 2017,2410,SINGLE,395.41,BRAND5,2.0,1.0,96.97069748245977,7269.0,0,4511.0
WE 29 April 2017,2410,SINGLE,395.41,BRAND5,1.98,0.0,6.151629350476613,4511.0,0,5711.0
WE 06 May 2017,2410,SINGLE,395.41,BRAND5,1.62,0.0,4.484328488881107,5711.0,0,8608.0
WE 13 May 2017,2410,SINGLE,395.41,BRAND5,1.5,5.0,100.0,8608.0,0,11121.0
WE 20 May 2017,2410,SINGLE,395.41,BRAND5,1.5,7.0,100.0,11121.0,0,11325.0
WE 27 May 2017,2410,SINGLE,395.41,BRAND5,1.72,10.0,100.0,11325.0,0,7675.0
WE 03 June 2017,2410,SINGLE,395.41,BRAND5,2.0,2.0,99.36547231270359,7675.0,0,5316.0
WE 10 June 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,1.0854025583145224,5316.0,0,5725.0
WE 17 June 2017,2410,SINGLE,395.41,BRAND5,1.99,0.0,0.0,5725.0,0,5560.0
WE 24 June 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.6780575539568346,5560.0,0,4919.0
WE 01 July 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,3.2994511079487707,4919.0,0,5259.0
WE 08 July 2017,2410,SINGLE,395.41,BRAND5,1.62,0.0,0.0,5259.0,0,8189.0
WE 15 July 2017,2410,SINGLE,395.41,BRAND5,1.5,1.0,99.74722188301381,8189.0,0,10544.0
WE 22 July 2017,2410,SINGLE,395.41,BRAND5,1.5,1.0,99.08289074355082,10544.0,0,10355.0
WE 29 July 2017,2410,SINGLE,395.41,BRAND5,1.72,0.0,100.0,10355.0,0,7247.0
WE 05 August 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,99.00372567959155,7247.0,0,5244.0
WE 12 August 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,5244.0,0,5092.0
WE 19 August 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,2.8201099764336215,5092.0,0,5031.0
WE 26 August 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,5031.0,0,4931.0
WE 02 September 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,4931.0,0,5028.0
WE 09 September 2017,2410,SINGLE,395.41,BRAND5,1.63,0.0,0.0,5028.0,0,8531.0
WE 16 September 2017,2410,SINGLE,395.41,BRAND5,1.5,0.0,99.84292580002345,8531.0,0,10598.0
WE 23 September 2017,2410,SINGLE,395.41,BRAND5,1.5,0.0,99.53104359313078,10598.0,0,10157.0
WE 30 September 2017,2410,SINGLE,395.41,BRAND5,1.72,8.0,100.0,10157.0,0,6883.0
WE 07 October 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,96.07729187854133,6883.0,0,5094.0
WE 14 October 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,3.9674126423243026,5094.0,0,4835.0
WE 21 October 2017,2410,SINGLE,395.41,BRAND5,1.62,0.0,6.142709410548087,4835.0,0,8221.0
WE 28 October 2017,2410,SINGLE,395.41,BRAND5,1.5,0.0,100.0,8221.0,0,10732.0
WE 04 November 2017,2410,SINGLE,395.41,BRAND5,1.5,0.0,100.0,10732.0,0,10123.0
WE 11 November 2017,2410,SINGLE,395.41,BRAND5,1.73,0.0,100.0,10123.0,0,7574.0
WE 18 November 2017,2410,SINGLE,395.41,BRAND5,2.0,0.0,86.42064959070504,7574.0,0,5777.0
WE 25 November 2017,2410,SINGLE,395.41,BRAND5,1.99,0.0,3.854942011424615,5777.0,0,5758.0
WE 02 December 2017,2410,SINGLE,395.41,BRAND5,1.63,0.0,1.827023271969434,5758.0,0,8384.0
WE 09 December 2017,2410,SINGLE,395.41,BRAND5,1.5,0.0,100.0,8384.0,0,9813.0
WE 16 December 2017,2410,SINGLE,395.41,BRAND5,1.72,0.0,100.0,9813.0,0,6622.0
WE 23 December 2017,2410,SINGLE,395.41,BRAND5,1.99,0.0,97.38749622470553,6622.0,0,5332.0
WE 30 December 2017,2410,SINGLE,395.41,BRAND5,1.96,0.0,0.0,5332.0,0,2810.0
WE 06 January 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,5.893238434163701,2810.0,0,4650.0
WE 13 January 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,3.324731182795699,4650.0,0,5150.0
WE 20 January 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,5150.0,0,5117.0
WE 27 January 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,0.0,5117.0,0,5366.0
WE 03 February 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,0.0,5366.0,0,5445.0
WE 10 February 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,7.533516988062443,5445.0,0,5270.0
WE 17 February 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,4.569259962049336,5270.0,0,5091.0
WE 24 February 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,0.0,5091.0,0,5553.0
WE 03 March 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,5553.0,0,5745.0
WE 10 March 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,3.7702349869451695,5745.0,0,5896.0
WE 17 March 2018,2410,SINGLE,395.41,BRAND5,1.62,0.0,2.072591587516961,5896.0,0,8765.0
WE 24 March 2018,2410,SINGLE,395.41,BRAND5,1.5,0.0,100.0,8765.0,0,11023.0
WE 31 March 2018,2410,SINGLE,395.41,BRAND5,1.5,13.0,100.0,11023.0,0,11163.0
WE 07 April 2018,2410,SINGLE,395.41,BRAND5,1.76,3.0,100.0,11163.0,0,5967.0
WE 14 April 2018,2410,SINGLE,395.41,BRAND5,1.99,5.0,97.8850343556226,5967.0,0,5512.0
WE 21 April 2018,2410,SINGLE,395.41,BRAND5,1.98,0.0,3.358127721335268,5512.0,0,5355.0
WE 28 April 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,1.9084967320261437,5355.0,0,5626.0
WE 05 May 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,5626.0,0,5476.0
WE 12 May 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,5476.0,0,5300.0
WE 19 May 2018,2410,SINGLE,395.41,BRAND5,1.63,0.0,0.0,5300.0,0,8868.0
WE 26 May 2018,2410,SINGLE,395.41,BRAND5,1.5,0.0,100.0,8868.0,0,11824.0
WE 02 June 2018,2410,SINGLE,395.41,BRAND5,1.5,2.0,94.03839648173208,11824.0,0,11718.0
WE 09 June 2018,2410,SINGLE,395.41,BRAND5,1.5,0.0,100.0,11718.0,0,12725.0
WE 16 June 2018,2410,SINGLE,395.41,BRAND5,1.5,12.0,100.0,12725.0,0,13181.0
WE 23 June 2018,2410,SINGLE,395.41,BRAND5,1.5,14.0,100.0,13181.0,0,12872.0
WE 30 June 2018,2410,SINGLE,395.41,BRAND5,1.72,10.0,90.7458048477315,12872.0,0,8967.0
WE 07 July 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,7.554366008698561,8967.0,0,6843.0
WE 14 July 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.15928686248721322,6843.0,0,6657.0
WE 21 July 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.47318611987381703,6657.0,0,6593.0
WE 28 July 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.0,6593.0,0,6747.0
WE 04 August 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,5.684007707129094,6747.0,0,6948.0
WE 11 August 2018,2410,SINGLE,395.41,BRAND5,1.83,0.0,2.940414507772021,6948.0,0,8882.0
WE 18 August 2018,2410,SINGLE,395.41,BRAND5,1.75,0.0,99.31434361630264,8882.0,0,9609.0
WE 25 August 2018,2410,SINGLE,395.41,BRAND5,1.75,2.0,100.0,9609.0,0,9708.0
WE 01 September 2018,2410,SINGLE,395.41,BRAND5,1.88,2.0,100.0,9708.0,0,7642.0
WE 08 September 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,75.03271394922794,7642.0,0,6528.0
WE 15 September 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,0.0,6528.0,0,6233.0
WE 22 September 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,2.658430932135408,6233.0,0,6303.0
WE 29 September 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,0.0,6303.0,0,6394.0
WE 06 October 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,0.20175164216452926,6394.0,0,6484.0
WE 13 October 2018,2410,SINGLE,395.41,BRAND5,1.64,0.0,0.0,6484.0,0,8928.0
WE 20 October 2018,2410,SINGLE,395.41,BRAND5,1.5,1.0,100.0,8928.0,0,10776.0
WE 27 October 2018,2410,SINGLE,395.41,BRAND5,1.5,1.0,100.0,10776.0,0,10950.0
WE 03 November 2018,2410,SINGLE,395.41,BRAND5,1.74,1.0,100.0,10950.0,0,8067.0
WE 10 November 2018,2410,SINGLE,395.41,BRAND5,2.0,1.0,99.45084913846534,8067.0,0,6135.0
WE 17 November 2018,2410,SINGLE,395.41,BRAND5,1.99,0.0,3.3447432762836184,6135.0,0,5897.0
WE 24 November 2018,2410,SINGLE,395.41,BRAND5,1.63,0.0,0.0,5897.0,0,8603.0
WE 01 December 2018,2410,SINGLE,395.41,BRAND5,1.5,10.0,100.0,8603.0,0,10733.0
WE 08 December 2018,2410,SINGLE,395.41,BRAND5,1.5,7.0,100.0,10733.0,0,9989.0
WE 15 December 2018,2410,SINGLE,395.41,BRAND5,1.72,14.0,100.0,9989.0,0,7138.0
WE 22 December 2018,2410,SINGLE,395.41,BRAND5,2.0,0.0,99.36957130848977,7138.0,0,5715.0
WE 29 December 2018,2410,SINGLE,395.41,BRAND5,1.97,0.0,9.814523184601924,5715.0,0,2964.0
WE 05 January 2019,2410,SINGLE,395.41,BRAND5,1.98,0.0,10.58029689608637,2964.0,0,4454.0
WE 12 January 2019,2410,SINGLE,395.41,BRAND5,1.98,0.0,8.035473731477323,4454.0,0,5150.0
WE 19 January 2019,2410,SINGLE,395.41,BRAND5,1.99,0.0,2.3592233009708736,5150.0,0,5212.0
WE 26 January 2019,2410,SINGLE,395.41,BRAND5,1.62,0.0,2.091327705295472,5212.0,0,8356.0
WE 02 February 2019,2410,SINGLE,395.41,BRAND5,1.5,1.0,96.35830540928674,8356.0,0,10535.0
WE 09 February 2019,2410,SINGLE,395.41,BRAND5,1.5,1.0,99.6421452301851,10535.0,0,10637.0
WE 16 February 2019,2410,SINGLE,395.41,BRAND5,1.71,3.0,100.0,10637.0,0,7143.0
WE 23 February 2019,2410,SINGLE,395.41,BRAND5,1.99,0.0,94.51070978580428,7143.0,0,5253.0
WE 02 March 2019,2410,SINGLE,395.41,BRAND5,2.0,0.0,11.667618503712164,5253.0,0,5552.0
WE 09 March 2019,2410,SINGLE,395.41,BRAND5,1.63,0.0,2.471181556195965,5552.0,0,8797.0
WE 16 March 2019,2410,SINGLE,395.41,BRAND5,1.5,3.0,100.0,8797.0,0,10443.0
WE 23 March 2019,2410,SINGLE,395.41,BRAND5,1.5,3.0,100.0,10443.0,0,10597.0
WE 30 March 2019,2410,SINGLE,395.41,BRAND5,1.73,3.0,100.0,10597.0,0,7603.0
WE 06 April 2019,2410,SINGLE,395.41,BRAND5,2.0,0.0,90.19466000263054,7603.0,0,5616.0
